nflId,height,weight,birthDate,collegeName,officialPosition,displayName,height_inches,age
48207,6-0,233,1996-07-01,Vanderbilt,FB,Khari Blasingame,72.0,28
48220,6-4,308,1997-08-13,California,G,Patrick Mekari,76.0,27
48233,6-1,242,1996-07-09,Wisconsin,FB,Alec Ingold,73.0,28
48234,6-4,206,1997-10-22,Texas Tech,WR,Antoine Wesley,76.0,27
48235,6-4,300,1997-05-02,UCLA,C,Andre James,76.0,27
48241,5-10,200,1997-06-22,South Carolina,CB,Keisean Nixon,70.0,27
48247,6-6,255,1997-08-11,Old Dominion,DE,Tim Ward,78.0,27
48268,6-2,228,1997-08-04,Florida Atlantic,MLB,Azeez Al-Shaair,74.0,27
48318,6-0,225,1996-10-02,Nebraska,RB,Devine Ozigbo,72.0,28
48364,6-2,230,1996-10-09,Illinois,OLB,Del'Shawn Phillips,74.0,28
48374,5-8,193,1997-07-23,Virginia,WR,Olamide Zaccheaus,68.0,27
48415,5-6,170,1997-12-04,Assumption,WR,Deonte Harty,66.0,27
48447,5-10,202,1997-02-12,Texas,FS,P.J. Locke,70.0,27
48454,5-11,195,1995-12-15,Mississippi,FS,C.J. Moore,71.0,29
48455,6-7,299,1995-12-19,Iowa,T,Matt Nelson,79.0,29
48456,6-8,237,1997-08-16,Stetson University,TE,Donald Parham,80.0,27
48462,6-4,285,1996-08-05,Texas-San Antonio,DE,Kevin Strong,76.0,28
48471,6-2,207,1995-12-10,Stanford,WR,Trenton Irwin,74.0,29
48472,6-0,205,1995-08-17,California,RB,Patrick Laird,72.0,29
48473,6-4,280,1997-09-12,Georgia,DE,Jonathan Ledbetter,76.0,27
48475,6-5,255,1995-10-06,Temple,TE,Chris Myarick,77.0,29
48476,6-0,193,1996-11-04,Texas-El Paso,CB,Nik Needham,72.0,28
48480,6-5,218,1997-03-27,Colorado State,WR,Preston Williams,77.0,27
48482,6-0,237,1998-06-25,Texas A&amp;M,MLB,Tyrel Dodson,72.0,26
48485,6-5,310,1996-01-11,Northwestern,G,Blake Hance,77.0,28
48487,5-9,185,1997-04-13,Buffalo,CB,Cameron Lewis,69.0,27
48489,6-3,210,1996-05-29,West Virginia,WR,David Sills,75.0,28
48508,6-0,209,1996-12-05,Wyoming,FS,Andrew Wingard,72.0,28
48512,6-4,300,1997-02-14,Penn State,C,Ryan Bates,76.0,27
48513,6-4,334,1998-07-10,Stanford,G,Nate Herbig,76.0,26
48516,6-1,240,1996-08-12,Wisconsin,ILB,T.J. Edwards,73.0,28
48520,6-5,350,1996-09-01,Alabama-Birmingham,DT,Anthony Rush,77.0,28
48524,6-0,190,1995-05-31,Coastal Carolina,CB,Anthony Chesley,72.0,29
48530,6-0,205,1996-09-07,Nebraska,WR,Stanley Morgan,72.0,28
48537,6-5,261,1996-12-18,Wyoming,DE,Carl Granderson,77.0,28
48541,6-4,225,1998-04-19,Texas,WR,Lil'Jordan Humphrey,76.0,26
48544,6-3,300,1995-10-20,Tennessee,DT,Shy Tuttle,75.0,29
48554,6-1,225,1996-11-16,Michigan State,OLB,Andrew Dowell,73.0,28
48555,6-3,245,1995-08-28,Nebraska,OLB,Luke Gifford,75.0,29
48556,6-1,212,1997-06-07,North Texas,WR,Jalen Guyton,73.0,27
48565,6-4,197,1997-07-10,Kentucky,CB,Chris Westry,76.0,27
48581,6-0,205,1997-05-12,Tulane,CB,Roderic Teamer,72.0,27
48599,6-3,305,1997-06-27,Clemson,DT,Albert Huggins,75.0,27
48601,6-1,193,1996-01-08,Oklahoma State,WR,Tyron Johnson,73.0,28
48624,6-2,216,1995-12-21,Ferris State,WR,Malik Taylor,74.0,29
48657,6-1,195,1997-04-21,Boston College,WR,Jeff Smith,73.0,27
48663,6-4,280,1998-02-06,Oklahoma,DE,Amani Bledsoe,76.0,26
48671,6-3,250,1995-11-15,Sam Houston State,OLB,Derick Roberson,75.0,29
48678,5-11,190,1997-06-02,North Texas,CB,Kemon Hall,71.0,27
48680,5-10,194,1996-07-29,Bryant,WR,Tom Kennedy,70.0,28
48683,6-6,230,1995-12-07,Valdosta State,TE,Joe Fortson,78.0,29
48685,6-1,235,1997-08-13,Citadel,OLB,Noah Dawkins,73.0,27
48700,6-3,237,1997-02-27,Princeton,TE,Jesper Horsted,75.0,27
48723,6-3,261,1995-05-26,Iowa,TE,Parker Hesse,75.0,29
48766,6-6,260,1995-11-10,Missouri,TE,Kendall Blanton,78.0,29
48780,6-3,245,1994-09-13,Delaware,ILB,Troy Reeder,75.0,30
48988,6-0,190,1996-11-26,Bemidji State,WR,Gunner Olszewski,72.0,28
49410,5-11,190,1998-07-18,Washington State,FS,Jalen Thompson,71.0,26
49476,5-10,212,1994-12-13,Louisiana-Monroe,RB,Derrick Gore,70.0,30
50756,6-2,202,1999-01-08,West Virginia,FS,Kenny Robinson,74.0,25
50963,6-3,234,1997-01-07,Florida State,RB,Jacques Patrick,75.0,27
52409,6-4,216,1996-12-10,Louisiana State,QB,Joe Burrow,76.0,28
52410,6-5,265,1999-04-14,Ohio State,DE,Chase Young,77.0,25
52411,6-1,200,1999-02-02,Ohio State,CB,Jeff Okudah,73.0,25
52412,6-5,326,1999-01-22,Georgia,T,Andrew Thomas,77.0,25
52413,6-1,218,1998-03-02,Alabama,QB,Tua Tagovailoa,73.0,26
52414,6-6,237,1998-03-10,Oregon,QB,Justin Herbert,78.0,26
52415,6-5,318,1998-04-15,Auburn,DT,Derrick Brown,77.0,26
52416,6-3,225,1998-07-26,Clemson,ILB,Isaiah Simmons,75.0,26
52417,6-1,191,1998-09-30,Florida,CB,C.J. Henderson,73.0,26
52418,6-5,320,1999-05-17,Alabama,T,Jedrick Wills,77.0,25
52419,6-7,355,1999-04-18,Louisville,T,Mekhi Becton,79.0,25
52420,6-0,190,1999-01-24,Alabama,WR,Henry Ruggs,72.0,25
52421,6-5,322,1999-01-24,Iowa,T,Tristan Wirfs,77.0,25
52422,6-6,310,1997-10-03,South Carolina,DT,Javon Kinlaw,78.0,27
52423,6-1,192,1999-04-24,Alabama,WR,Jerry Jeudy,73.0,25
52424,6-2,190,1998-09-23,Clemson,CB,A.J. Terrell,74.0,26
52425,6-2,189,1999-04-08,Oklahoma,WR,CeeDee Lamb,74.0,25
52426,6-6,310,1999-08-11,Southern California,T,Austin Jackson,78.0,25
52428,6-4,250,1999-07-25,Louisiana State,OLB,K'Lavon Chaisson,76.0,25
52429,5-11,195,1999-01-02,Texas Christian,WR,Jalen Reagor,71.0,25
52431,6-3,234,1998-11-16,Oklahoma,ILB,Kenneth Murray,75.0,26
52432,6-3,319,1999-06-14,Michigan,G,Cesar Ruiz,75.0,25
52433,6-1,206,1998-03-17,Arizona State,WR,Brandon Aiyuk,73.0,26
52434,6-4,220,1998-11-02,Utah State,QB,Jordan Love,76.0,26
52435,6-1,245,1997-10-21,Texas Tech,OLB,Jordyn Brooks,73.0,27
52436,6-1,227,1999-08-13,Louisiana State,MLB,Patrick Queen,73.0,25
52438,5-11,196,1999-11-27,Auburn,CB,Noah Igbinoghene,71.0,25
52440,5-8,209,1999-04-11,Louisiana State,RB,Clyde Edwards-Helaire,68.0,25
52441,6-4,210,1999-01-18,Clemson,WR,Tee Higgins,76.0,25
52442,6-4,220,1997-10-05,Southern California,WR,Michael Pittman,76.0,27
52443,5-10,211,1999-01-14,Georgia,RB,D'Andre Swift,70.0,25
52444,6-1,197,1998-08-08,"Alabama-Tuscaloosa, University",FS,Xavier McKinney,73.0,26
52445,6-2,216,1996-03-22,Lenoir-Rhyne,FS,Kyle Dugger,74.0,28
52446,6-5,264,1998-02-26,Penn State,DE,Yetur Gross-Matos,77.0,26
52447,6-5,322,1996-08-25,Louisiana-Lafayette,G,Robert Hunt,77.0,28
52448,6-4,305,1998-07-09,Texas Christian,DT,Ross Blacklock,76.0,26
52449,5-11,221,1999-01-19,Wisconsin,RB,Jonathan Taylor,71.0,25
52450,6-2,220,1998-10-05,Colorado,WR,Laviska Shenault,74.0,26
52451,6-6,258,1999-03-10,Notre Dame,TE,Cole Kmet,78.0,25
52452,6-3,203,1998-09-20,,SS,Grant Delpit,75.0,26
52453,5-9,205,1998-08-16,Minnesota,FS,Antoine Winfield,69.0,26
52454,5-9,176,1999-07-08,Penn State,WR,K.J. Hamler,69.0,25
52455,6-3,279,1998-05-11,Auburn,DT,Marlon Davidson,75.0,26
52456,6-3,253,1997-03-24,Tennessee,DE,Darrell Taylor,75.0,27
52457,6-4,227,1998-07-07,Notre Dame,WR,Chase Claypool,76.0,26
52458,6-0,195,1999-04-19,Utah,CB,Jaylon Johnson,72.0,25
52461,6-2,218,1998-08-07,Oklahoma,QB,Jalen Hurts,74.0,26
52462,6-5,280,1998-09-15,Iowa,DE,A.J. Epenesa,77.0,26
52465,6-2,197,1996-07-26,Florida,WR,Van Jefferson,74.0,28
52466,6-6,310,1998-05-08,Boise State,G,Ezra Cleveland,78.0,26
52467,6-3,208,1997-10-10,Baylor,WR,Denzel Mims,75.0,27
52468,6-2,250,1998-09-18,Michigan,OLB,Josh Uche,74.0,26
52469,6-0,200,1998-09-03,Louisiana State,CB,Kristian Fulton,72.0,26
52470,6-1,250,1998-05-02,Boston College,RB,A.J. Dillon,73.0,26
52471,6-2,235,1998-02-15,Mississippi State,OLB,Willie Gay,74.0,26
52472,6-3,212,1998-02-26,Southern Illinois,FS,Jeremy Chinn,75.0,26
52473,6-2,250,1996-07-08,Wyoming,ILB,Logan Wilson,74.0,28
52474,6-2,221,1998-06-23,Memphis,RB,Antonio Gibson,74.0,26
52475,6-5,241,1997-12-27,Notre Dame,OLB,Julian Okwara,77.0,26
52476,6-1,200,1996-10-10,California,SS,Ashtyn Davis,73.0,28
52477,6-3,332,1997-03-21,Louisiana State,G,Damien Lewis,75.0,27
52478,6-0,205,1998-04-02,Texas,SS,Brandon Jones,72.0,26
52479,6-3,300,1997-11-17,Texas A&amp;M,DT,Justin Madubuike,75.0,27
52480,6-7,310,1997-06-22,Houston,G,Josh Jones,79.0,27
52481,6-4,310,1997-02-01,Ohio State,DT,Davon Hamilton,76.0,27
52482,6-3,235,1996-12-30,Wisconsin,OLB,Zack Baun,75.0,27
52483,6-4,305,1997-02-05,Ohio State,G,Jonah Jackson,76.0,27
52484,5-10,215,1997-05-04,Vanderbilt,RB,Ke'Shawn Vaughn,70.0,27
52486,6-4,290,1997-11-17,Temple,C,Matt Hennessy,76.0,27
52487,6-3,264,1997-08-14,Florida,DE,Jabari Zuniga,75.0,27
52489,6-3,215,1998-11-13,South Carolina,WR,Bryan Edwards,75.0,26
52491,6-4,315,1997-11-22,Louisiana State,C,Lloyd Cushenberry,76.0,27
52492,6-5,252,1998-08-25,Alabama,OLB,Terrell Lewis,77.0,26
52493,6-1,204,1998-08-24,Utah,FS,Julian Blackmon,73.0,26
52494,5-10,215,1997-12-15,Utah,RB,Zack Moss,70.0,27
52496,6-4,315,1997-11-23,Missouri,DT,Jordan Elliott,76.0,27
52497,6-2,185,1998-09-03,Mississippi State,CB,Cameron Dantzler,74.0,26
52498,6-3,259,1997-05-25,Florida,DE,Jonathan Greenard,75.0,27
52500,5-11,210,1997-09-12,Texas,WR,Devin Duvernay,71.0,27
52501,5-11,200,1998-07-09,Appalachian State,RB,Darrynton Evans,71.0,26
52502,6-3,240,1997-02-14,Cincinnati,TE,Josiah Deguara,75.0,27
52503,6-3,300,1997-09-25,Arkansas,DE,McTelvin Agim,75.0,27
52506,6-3,245,1998-03-05,Ohio State,OLB,Malik Harrison,75.0,26
52507,6-7,303,1997-06-11,Connecticut,T,Matt Peart,79.0,27
52510,6-4,242,1997-08-07,North Carolina-Charlotte,OLB,Alex Highsmith,76.0,27
52511,6-2,225,1998-08-05,Colorado,OLB,Davion Taylor,74.0,26
52512,6-0,198,1997-08-18,Utah,FS,Terrell Burgess,72.0,27
52513,6-6,253,1997-02-05,Dayton,TE,Adam Trautman,78.0,27
52514,6-5,345,1997-01-29,Mississippi State,G,Tyre Phillips,77.0,27
52515,6-2,215,1997-09-21,Appalachian State,ILB,Akeem Davis-Gaither,74.0,27
52516,6-4,295,1999-07-26,Louisiana State,T,Saahdiq Charles,76.0,25
52517,6-4,330,1997-08-19,Clemson,G,John Simpson,76.0,27
52518,5-10,198,1998-06-23,UCLA,CB,Darnay Holmes,70.0,26
52519,6-4,335,1997-07-31,Georgia,G,Solomon Kindley,76.0,27
52520,5-11,219,1997-11-20,UCLA,RB,Joshua Kelley,71.0,27
52522,6-5,335,1998-08-23,Utah,DT,Leki Fotu,77.0,26
52523,6-5,240,1998-04-23,Florida Atlantic,TE,Harrison Bryant,77.0,26
52524,6-6,305,1998-07-22,"St. John's, Minn.",T,Ben Bartch,78.0,26
52525,6-5,260,1997-10-31,South Carolina,DE,D.J. Wonnum,77.0,27
52526,6-5,255,1998-04-25,Missouri,TE,Albert Okwuegbunam,77.0,26
52527,6-3,219,1997-08-28,Fresno State,ILB,Mykal Walker,75.0,27
52528,5-11,220,1998-01-30,Florida,RB,La'Mical Perine,71.0,26
52530,6-6,227,1997-11-17,Washington,QB,Jacob Eason,78.0,27
52532,5-9,198,1998-03-04,Maryland,RB,Anthony McFarland,69.0,26
52534,6-8,315,1996-11-20,North Carolina,T,Charlie Heck,80.0,28
52535,5-11,208,1997-07-25,Clemson,SS,K'Von Wallace,71.0,27
52536,6-3,213,1999-03-01,Central Florida,WR,Gabe Davis,75.0,25
52538,6-4,295,1999-01-20,Baylor,NT,James Lynch,76.0,25
52541,6-7,251,1999-01-08,Stanford,TE,Colby Parkinson,79.0,25
52542,6-2,210,1997-08-25,California,FS,Jaylinn Hawkins,74.0,27
52543,6-4,321,1996-09-18,Louisiana-Lafayette,G,Kevin Dotson,76.0,28
52545,5-10,175,1999-04-05,Michigan State,CB,Josiah Scott,70.0,25
52546,6-1,193,1997-01-21,Louisiana Tech,CB,L'Jarius Sneed,73.0,27
52547,5-9,183,1998-07-06,Louisiana Tech,CB,Amik Robertson,69.0,26
52548,6-1,235,1997-10-28,Miami,MLB,Shaquille Quarterman,73.0,27
52549,5-10,181,1996-05-15,Penn State,CB,John Reid,70.0,28
52550,6-4,220,1998-04-11,Liberty,WR,Antonio Gandy-Golden,76.0,26
52551,6-4,325,1998-02-20,Michigan,G,Ben Bredeson,76.0,26
52552,5-10,214,1998-09-16,Miami,RB,DeeJay Dallas,70.0,26
52553,6-5,296,1997-04-01,Auburn,T,Jack Driscoll,77.0,27
52554,6-3,320,1997-11-20,Wisconsin,C,Tyler Biadasz,75.0,27
52555,6-4,265,1998-04-28,Notre Dame,DE,Khalid Kareem,76.0,26
52556,6-4,260,1998-06-02,Syracuse,DE,Alton Robinson,76.0,26
52557,6-4,300,1996-06-19,Ball State,G,Danny Pinter,76.0,28
52558,6-4,317,1997-05-12,Oregon,G,Shane Lemieux,76.0,27
52563,6-4,268,1997-06-13,Tulsa,OLB,Trevis Gipson,76.0,27
52564,6-3,310,1998-07-25,San Diego State,C,Keith Ismael,75.0,26
52565,5-11,209,1998-07-01,Auburn,SS,Daniel Thomas,71.0,26
52569,6-2,205,1998-08-25,Minnesota,WR,Tyler Johnson,74.0,26
52570,6-0,220,1997-12-06,Michigan,MLB,Khaleke Hudson,72.0,27
52571,5-11,190,1997-12-11,Georgia Southern,CB,Kindle Vildor,71.0,27
52573,6-6,215,1997-09-23,Texas,WR,Collin Johnson,78.0,27
52574,6-1,205,1998-04-01,Wisconsin,WR,Quintez Cephus,73.0,26
52578,6-3,305,1996-12-04,Texas Tech,DT,Broderick Washington,75.0,28
52581,5-11,172,1997-10-29,Tulane,WR,Darnell Mooney,71.0,27
52582,6-3,291,1997-04-24,North Carolina State,DT,Larrell Murchison,75.0,27
52584,6-0,200,1997-06-10,Miami,WR,K.J. Osborn,72.0,27
52586,6-3,235,1996-08-21,,ILB,Justin Strnad,75.0,28
52589,6-3,307,1999-03-27,Fresno State,G,Netane Muti,75.0,25
52590,6-3,350,1997-12-10,Michigan,G,Michael Onwenu,75.0,27
52591,6-5,233,1998-04-01,Penn State,OLB,Cam Brown,77.0,26
52594,5-11,202,1997-09-17,Notre Dame,SS,Alohi Gilman,71.0,27
52595,6-2,208,1999-02-19,Michigan,WR,Donovan Peoples-Jones,74.0,25
52598,6-5,245,1997-10-16,Georgia,TE,Charlie Woerner,77.0,27
52600,6-5,321,1997-08-08,Michigan,G,Jon Runyan,77.0,27
52602,6-2,315,1996-08-22,Nebraska,DT,Khalil Davis,74.0,28
52603,6-5,290,1995-11-27,Wake Forest,T,Justin Herron,77.0,29
52604,6-1,230,1997-04-08,Temple,ILB,Shaun Bradley,73.0,27
52605,6-2,333,1997-05-31,Utah,NT,John Penisini,74.0,27
52607,6-2,205,1998-03-04,Ohio State,SS,Jordan Fuller,74.0,26
52608,6-2,190,1998-06-09,Southern Mississippi,WR,Quez Watkins,74.0,26
52609,6-0,193,1996-09-20,Southern Methodist,WR,James Proche,72.0,28
52614,6-4,250,1997-04-02,Georgia Tech,TE,Tyler Davis,76.0,27
52619,5-10,170,1998-01-07,Massachusetts,CB,Isaiah Rodgers,70.0,26
52622,6-0,199,1998-08-04,Florida,WR,Freddie Swain,72.0,26
52623,6-1,240,1997-03-07,Purdue,ILB,Markus Bailey,73.0,27
52625,6-3,214,1997-07-10,Tennessee,WR,Jauan Jennings,75.0,27
52627,5-11,210,1999-04-19,Iowa,SS,Geno Stone,71.0,25
52628,6-0,197,1997-09-15,Ohio State,WR,K.J. Hill,72.0,27
52629,6-2,184,1998-06-04,Florida International,CB,Stantley Thomas-Oliver,74.0,26
52633,6-4,250,1997-07-22,,DE,Kenny Willekes,76.0,27
52640,6-2,320,1996-08-22,Nebraska,DT,Carlos Davis,74.0,28
52641,6-4,247,1996-08-22,Stanford,DE,Casey Toohill,76.0,28
52642,6-1,232,1996-08-08,Baylor,MLB,Clay Johnston,73.0,28
52645,6-1,200,1997-11-09,Tulane,CB,Thakarius Keyes,73.0,27
52647,5-11,185,1996-11-29,Pittsburgh,CB,Dane Jackson,71.0,28
52649,6-1,230,1997-01-20,Temple,MLB,Chapelle Russell,73.0,27
52650,6-4,250,1999-07-28,Miami,OLB,Jonathan Garvin,76.0,25
52651,6-0,186,1998-04-13,Marshall,CB,Chris Jackson,72.0,26
52655,6-0,205,1997-05-19,Minnesota,CB,Chris Williamson,72.0,27
52660,6-2,205,1997-09-20,Florida,WR,Tyrie Cleveland,74.0,27
52663,6-3,235,1997-03-12,Georgia,ILB,Tae Crowder,75.0,27
52665,6-3,290,1998-06-09,Texas,DT,Malcolm Roach,75.0,26
52666,6-5,318,1996-08-16,Oregon,T,Calvin Throckmorton,77.0,28
52673,6-4,245,1996-11-07,South Florida,TE,Mitchell Wilcox,76.0,28
52697,6-2,185,1996-09-16,Florida Atlantic,CB,James Pierre,74.0,28
52708,5-9,205,1996-09-12,Baylor,RB,Jamycal Hasty,69.0,28
52725,6-3,250,1996-09-01,North Dakota State,TE,Ben Ellefson,75.0,28
52733,5-10,220,1998-08-09,Illinois State,RB,James Robinson,70.0,26
52750,5-9,175,1998-07-12,Southern Mississippi,WR,DeMichael Harris,69.0,26
52759,6-2,305,1998-06-16,Wagner,DT,Chris Williams,74.0,26
52762,5-11,225,1997-11-24,Notre Dame,RB,Tony Jones,71.0,27
52766,6-0,195,1997-02-19,Wake Forest,WR,Kendall Hinton,72.0,27
52783,6-7,330,1998-05-21,Missouri,G,Yasir Durant,79.0,26
52792,6-4,255,1998-06-25,Missouri S&amp;T,DT,Tershawn Wharton,76.0,26
52793,6-3,210,1998-11-28,,WR,Cody White,75.0,26
52797,6-2,235,1998-02-26,Michigan State,OLB,Joe Bachie,74.0,26
52805,6-4,275,1996-09-27,Northwestern,DE,Joe Gaziano,76.0,28
52810,6-3,243,1997-11-05,Florida State,FB,Gabe Nabers,75.0,27
52829,6-2,295,1996-10-15,Louisiana State,NT,Breiden Fehoko,74.0,28
52830,6-4,270,1998-01-30,Texas-San Antonio,DT,Eric Banks,76.0,26
52835,6-4,310,1997-10-05,Brown,DT,Michael Hoecht,76.0,27
52846,6-5,275,1995-08-17,Weber State,DE,Jonah Williams,77.0,29
52852,5-11,211,1997-08-05,Mississippi,FS,Myles Hartsfield,71.0,27
52858,6-3,240,1996-10-16,Western Michigan,FB,Giovanni Ricci,75.0,28
52859,5-11,210,1996-02-28,,RB,Rodney Smith,71.0,28
52863,6-1,235,1998-04-02,UCLA,ILB,Krys Barnes,73.0,26
52864,5-11,204,1997-01-03,Baylor,SS,Henry Black,71.0,27
52878,6-3,202,1997-02-25,Penn State,WR,Dan Chisena,75.0,27
52886,6-3,225,1997-02-14,Baylor,OLB,Blake Lynch,75.0,27
52887,6-3,296,1996-06-14,Boise State,DT,David Moa,75.0,28
52894,6-4,315,1998-03-23,Missouri,C,Trystan Colon,76.0,26
52895,6-1,205,1998-02-03,Utah,QB,Tyler Huntley,73.0,26
52912,6-0,210,1998-07-07,Notre Dame,DB,Jalen Elliott,72.0,26
52913,6-4,205,1998-04-25,Norfolk State,FS,Bobby Price,76.0,26
52922,5-11,196,1998-12-29,Washington,RB,Salvon Ahmed,71.0,25
52932,6-3,260,1998-01-18,North Texas,OLB,Ladarius Hamilton,75.0,26
52938,6-6,310,1997-06-04,Texas Tech,T,Terence Steele,78.0,27
52939,6-3,210,1996-02-02,Temple,SS,Sam Franklin,75.0,28
52942,6-4,231,1996-09-13,Oregon,TE,Juwan Johnson,76.0,28
52945,5-11,185,1995-07-16,Arizona,CB,Jace Whittaker,71.0,29
52962,6-4,248,1996-11-21,Maryland,TE,Tyler Mabry,76.0,28
52972,5-8,211,1997-10-06,Mississippi,RB,Scottie Phillips,68.0,27
52979,6-3,275,1997-06-12,Mississippi State,OLB,Chauncey Rivers,75.0,27
52980,5-11,188,1998-07-19,Fresno State,FS,Juju Hughes,71.0,26
52991,5-8,180,1998-01-02,Washington,CB,Myles Bryant,68.0,26
53000,5-6,185,1998-01-04,Arizona,RB,J.J. Taylor,66.0,26
53018,6-1,185,1998-06-09,Oklahoma State,CB,A.J. Green,73.0,26
53051,5-10,190,1998-08-06,Utah,CB,Javelin Guidry,70.0,26
53053,6-3,255,1998-04-17,Memphis,DE,Bryce Huff,75.0,26
53059,6-3,239,1998-05-24,Iowa,MLB,Kristian Welch,75.0,26
53063,6-3,270,1997-10-28,Texas State,C,Aaron Brewer,75.0,27
53065,6-5,255,1997-02-22,Arizona State,TE,Tommy Hudson,77.0,27
53073,6-3,290,1997-02-28,Florida International,DT,Teair Tart,75.0,27
53074,6-3,215,1997-03-21,Indiana,WR,Nick Westbrook-Ikhine,75.0,27
53079,6-1,255,1997-08-20,Toledo,FB,Reggie Gilliam,73.0,27
53091,5-11,208,1996-05-17,Oregon State,RB,Artavis Pierce,71.0,28
53098,6-2,204,1998-03-27,Tennessee,WR,Marquez Callaway,74.0,26
53172,6-3,235,1997-06-03,Indiana State,TE,Dominique Dafney,75.0,27
